,地区,经度,纬度
16064,湖南省长沙市,,
16065,湖南省大庸市,,
16066,湖北省荆门市,,
16067,江西省宜春地区,,
16068,黑龙江松花江地区,,
16069,湖南省长沙市,,
16070,湖南省长沙市,,
16071,湖南省长沙市,,
16072,湖南省岳阳市,,
16073,湖南省株洲市,,
16074,湖南省长沙市,,
16075,湖南省长沙市,,
16076,湖南省长沙市,,
16077,湖南省长沙市,,
16078,湖南省长沙市,,
16079,湖南省长沙市,,
16080,湖南省长沙市,,
16081,湖南省长沙市,,
16082,湖南省长沙市,,
16083,湖南省长沙市,,
16084,湖南省长沙市,,
16085,湖南省长沙市,,
16086,湖南省长沙市,,
16087,湖南省长沙市,,
16088,湖南省娄底地区,,
16089,湖南省娄底地区,,
16090,湖南省娄底地区,,
16091,湖南省娄底地区,,
16092,湖南省娄底地区,,
16093,湖南省邵阳市,,
16094,湖南省长沙市,,
16095,湖南省湘潭市,,
16096,湖北省荆州地区,,
16097,湖南省长沙市,,
16098,湖南省长沙市,,
16099,湖南省长沙市,,
16100,湖南省长沙市,,
16101,湖南省怀化地区,,
16102,湖南省长沙市,,
16103,湖南省长沙市,,
16104,湖南省长沙市,,
16105,湖南省长沙市,,
16106,湖南省长沙市,,
16107,湖南省长沙市,,
16108,湖南省长沙市,,
16109,湖南省长沙市,,
16110,江西省吉安地区,,
16111,湖南省湘潭市,,
16112,江西省宜春地区,,
16113,湖南省岳阳市,,
16114,湖南省长沙市,,
16115,江西省萍乡市,,
16116,湖南省长沙市,,
16117,湖南省长沙市,,
16118,湖南省邵阳市,,
16119,湖南省长沙市,,
16120,湖南省长沙市,,
16121,湖南省长沙市,,
16122,湖南省长沙市,,
16123,湖南省长沙市,,
16124,湖南省长沙市,,
16125,湖南省长沙市,,
16126,湖南省长沙市,,
16127,湖南省长沙市,,
16128,湖南省长沙市,,
16129,湖南省长沙市,,
16130,湖南省长沙市,,
16131,湖南省长沙市,,
16132,湖南省长沙市,,
16133,湖南省长沙市,,
16134,湖南省长沙市,,
16135,湖南省岳阳市,,
16136,湖南省岳阳市,,
16137,湖南省岳阳市,,
16138,湖南省岳阳市,,
16139,湖南省岳阳市,,
16140,江西省抚州地区,,
16141,湖南省岳阳市,,
16142,湖南省岳阳市,,
16143,湖南省岳阳市,,
16144,湖南省岳阳市,,
16145,湖南省湘潭市,,
16146,湖南省湘潭市,,
16147,湖南省湘潭市,,
16148,湖南省湘潭市,,
16149,湖南省湘潭市,,
16150,湖南省湘潭市,,
16151,湖南省湘潭市,,
16152,湖南省湘潭市,,
16153,湖南省湘潭市,,
16154,湖南省湘潭市,,
16155,湖南省湘潭市,,
16156,湖南省湘潭市,,
16157,湖南省湘潭市,,
16158,湖南省湘潭市,,
16159,湖南省湘潭市,,
16160,湖南省湘潭市,,
16161,湖南省湘潭市,,
16162,湖南省湘潭市,,
16163,湖南省长沙市,,
16164,湖北省武汉市,,
16165,湖南省衡阳市,,
16166,湖南省岳阳市,,
16167,湖南省湘潭市,,
16168,湖南省长沙市,,
16169,湖南省岳阳市,,
16170,湖南省长沙市,,
16171,湖南省常德市,,
16172,湖南省常德市,,
16173,湖南省长沙市,,
16174,湖南省长沙市,,
16175,湖南省长沙市,,
16176,湖南省衡阳市,,
16177,湖南省岳阳市,,
16178,湖南省岳阳市,,
16179,湖南省邵阳市,,
16180,湖南省娄底地区,,
16181,湖南省株洲市,,
16182,宁夏固原地区,,
16183,湖南省衡阳市,,
16184,湖南省长沙市,,
16185,湖南省衡阳市,,
16186,湖南省岳阳市,,
16187,湖南省衡阳市,,
16188,江西省上饶地区,,
16189,湖南省长沙市,,
16190,湖北省十堰市,,
16191,湖南省长沙市,,
16192,湖南省长沙市,,
16193,湖南省益阳地区,,
16194,湖南省湘潭市,,
16195,湖南省益阳地区,,
16196,广东省河源市,,
16197,湖南省益阳地区,,
16198,湖南省长沙市,,
16199,湖南省衡阳市,,
16200,湖南省零陵地区,,
16201,湖南省岳阳市,,
16202,湖南省长沙市,,
16203,湖南省岳阳市,,
16204,湖南省岳阳市,,
16205,湖南省长沙市,,
16206,湖南省岳阳市,,
16207,湖南省衡阳市,,
16208,湖南省衡阳市,,
16209,湖南省邵阳市,,
16210,湖南省长沙市,,
16211,湖南省长沙市,,
16212,湖南省邵阳市,,
16213,湖南省常德市,,
16214,湖南省长沙市,,
16215,湖南省长沙市,,
16216,湖南省湘西土家族苗族自治州,,
16217,湖南省长沙市,,
16218,湖南省长沙市,,
16219,江西省萍乡市,,
16220,山西省忻洲地区,,
16221,湖南省株洲市,,
16222,湖南省衡阳市,,
16223,江西省萍乡市,,
16224,湖南省长沙市,,
16225,湖南省长沙市,,
16226,湖南省长沙市,,
16227,湖南省长沙市,,
16228,湖南省长沙市,,
16229,湖南省长沙市,,
16230,湖南省长沙市,,
16231,湖南省岳阳市,,
16232,湖南省岳阳市,,
16233,湖南省长沙市,,
16234,湖南省益阳地区,,
16235,湖南省长沙市,,
16236,陕西省渭南地区,,
16237,湖南省衡阳市,,
16238,湖南省长沙市,,
16239,湖南省岳阳市,,
16240,湖南省湘潭市,,
16241,湖南省长沙市,,
16242,湖南省湘潭市,,
16243,湖南省湘潭市,,
16244,湖南省娄底地区,,
16245,湖南省长沙市,,
16246,湖南省岳阳市,,
16247,湖南省岳阳市,,
16248,湖南省岳阳市,,
16249,湖南省岳阳市,,
16250,江西省萍乡市,,
16251,江西省萍乡市,,
16252,湖南省长沙市,,
16253,湖南省长沙市,,
16254,湖南省长沙市,,
16255,湖南省长沙市,,
16256,湖南省长沙市,,
16257,湖南省长沙市,,
16258,湖南省长沙市,,
16259,湖南省长沙市,,
16260,湖南省湘西土家族苗族自治州,,
16261,湖南省长沙市,,
16262,湖南省长沙市,,
16263,湖南省长沙市,,
16264,湖南省长沙市,,
16265,湖南省长沙市,,
16266,湖南省长沙市,,
16267,湖南省长沙市,,
16268,湖南省长沙市,,
16269,湖南省长沙市,,
16270,湖南省长沙市,,
16271,安徽省淮南市,,
16272,湖南省岳阳市,,
16273,湖南省岳阳市,,
16274,湖南省岳阳市,,
16275,湖南省岳阳市,,
16276,湖南省岳阳市,,
16277,湖南省岳阳市,,
16278,湖南省岳阳市,,
16279,湖南省岳阳市,,
16280,湖南省岳阳市,,
16281,湖南省岳阳市,,
16282,湖南省长沙市,,
16283,湖南省岳阳市,,
16284,湖南省长沙市,,
16285,湖南省岳阳市,,
16286,湖南省岳阳市,,
16287,江西省萍乡市,,
16288,江西省萍乡市,,
16289,江西省萍乡市,,
16290,江西省萍乡市,,
16291,江西省萍乡市,,
16292,江西省萍乡市,,
16293,江西省萍乡市,,
16294,江西省萍乡市,,
16295,湖南省长沙市,,
16296,湖南省长沙市,,
16297,湖南省长沙市,,
16298,湖南省长沙市,,
16299,湖南省长沙市,,
16300,湖南省岳阳市,,
16301,湖南省长沙市,,
16302,湖南省长沙市,,
16303,湖南省湘潭市,,
16304,湖南省常德市,,
16305,湖南省娄底地区,,
16306,湖南省娄底地区,,
16307,湖南省娄底地区,,
16308,湖南省娄底地区,,
16309,湖南省娄底地区,,
16310,湖南省娄底地区,,
16311,湖南省常德市,,
16312,湖南省常德市,,
16313,湖南省娄底地区,,
16314,湖南省长沙市,,
16315,湖南省长沙市,,
16316,湖南省长沙市,,
16317,湖南省长沙市,,
16318,湖南省长沙市,,
16319,湖南省长沙市,,
16320,湖南省长沙市,,
16321,湖南省长沙市,,
16322,湖南省长沙市,,
16323,湖南省长沙市,,
16324,湖南省湘潭市,,
16325,湖南省长沙市,,
16326,湖南省衡阳市,,
16327,湖南省衡阳市,,
16328,湖南省衡阳市,,
16329,湖南省衡阳市,,
16330,湖南省衡阳市,,
16331,湖南省衡阳市,,
16332,湖南省衡阳市,,
16333,湖南省长沙市,,
16334,湖南省长沙市,,
16335,湖南省长沙市,,
16336,湖南省长沙市,,
16337,湖南省长沙市,,
16338,湖南省长沙市,,
16339,湖南省长沙市,,
16340,湖南省长沙市,,
16341,湖南省长沙市,,
16342,湖南省长沙市,,
16343,湖南省长沙市,,
16344,湖南省长沙市,,
16345,湖南省长沙市,,
16346,湖南省长沙市,,
16347,湖南省长沙市,,
16348,湖南省长沙市,,
16349,湖南省长沙市,,
16350,湖南省长沙市,,
16351,湖南省长沙市,,
16352,湖南省长沙市,,
16353,湖南省长沙市,,
16354,湖南省长沙市,,
16355,湖南省长沙市,,
16356,湖南省长沙市,,
16357,湖南省长沙市,,
16358,湖南省长沙市,,
16359,湖南省长沙市,,
16360,湖南省长沙市,,
16361,湖南省长沙市,,
16362,湖南省长沙市,,
16363,湖南省长沙市,,
16364,湖南省长沙市,,
16365,湖南省长沙市,,
16366,湖南省长沙市,,
16367,湖南省长沙市,,
16368,湖南省邵阳市,,
16369,湖南省湘西土家族苗族自治州,,
16370,湖南省岳阳市,,
16371,湖南省常德市,,
16372,湖南省常德市,,
16373,新疆巴音郭楞蒙古自治州,,
16374,新疆巴音郭楞蒙古自治州,,
16375,湖南省长沙市,,
16376,湖南省怀化地区,,
16377,江西省宜春地区,,
16378,湖南省湘潭市,,
16379,贵州省黔南布依族苗族自治州,,
16380,湖南省常德市,,
16381,湖南省常德市,,
16382,湖南省衡阳市,,
16383,湖南省衡阳市,,
16384,湖南省衡阳市,,
16385,湖南省常德市,,
16386,辽宁省朝阳市,,
16387,湖北省鄂州市,,
16388,湖南省衡阳市,,
16389,湖南省长沙市,,
16390,湖南省常德市,,
16391,湖南省岳阳市,,
16392,广西桂林地区,,
16393,湖南省邵阳市,,
16394,湖南省衡阳市,,
16395,湖南省衡阳市,,
16396,湖南省衡阳市,,
16397,湖南省长沙市,,
16398,湖南省湘潭市,,
16399,湖南省长沙市,,
16400,湖南省娄底地区,,
16401,湖南省长沙市,,
16402,湖南省常德市,,
16403,湖南省衡阳市,,
16404,湖南省长沙市,,
16405,湖南省邵阳市,,
16406,湖南省长沙市,,
16407,湖南省长沙市,,
16408,湖南省衡阳市,,
16409,湖南省娄底地区,,
16410,湖南省零陵地区,,
16411,湖南省长沙市,,
16412,江西省吉安地区,,
16413,贵州省黔东南苗族侗族自治州,,
16414,安徽省宿县地区,,
16415,湖南省长沙市,,
16416,湖南省长沙市,,
16417,湖南省常德市,,
16418,湖南省长沙市,,
16419,湖南省岳阳市,,
16420,湖南省大庸市,,
16421,湖南省常德市,,
16422,湖南省邵阳市,,
16423,湖南省长沙市,,
16424,湖南省长沙市,,
16425,湖南省常德市,,
16426,湖南省长沙市,,
16427,贵州省六盘水市,,
16428,山东省枣庄市,,
16429,湖南省邵阳市,,
16430,湖南省岳阳市,,
16431,湖南省长沙市,,
16432,湖南省常德市,,
16433,湖南省长沙市,,
16434,山西省忻洲地区,,
16435,山西省忻洲地区,,
16436,湖南省长沙市,,
16437,湖南省益阳地区,,
16438,湖南省长沙市,,
16439,湖南省长沙市,,
16440,湖南省长沙市,,
16441,湖南省长沙市,,
16442,湖南省常德市,,
16443,湖南省长沙市,,
16444,湖南省长沙市,,
16445,湖南省常德市,,
16446,湖南省邵阳市,,
16447,湖南省长沙市,,
16448,湖南省大庸市,,
16449,湖南省常德市,,
16450,湖南省衡阳市,,
16451,湖南省常德市,,
16452,湖南省衡阳市,,
16453,湖南省长沙市,,
16454,浙江省舟山市,,
16455,湖南省长沙市,,
16456,湖南省长沙市,,
16457,湖南省株洲市,,
16458,湖南省湘潭市,,
16459,湖南省衡阳市,,
16460,湖南省衡阳市,,
16461,湖南省衡阳市,,
16462,湖南省衡阳市,,
16463,湖南省衡阳市,,
16464,湖南省衡阳市,,
16465,湖南省衡阳市,,
16466,湖南省衡阳市,,
16467,湖南省衡阳市,,
16468,湖南省衡阳市,,
16469,湖南省衡阳市,,
16470,湖南省衡阳市,,
16471,湖南省长沙市,,
16472,湖南省长沙市,,
16473,江西省宜春地区,,
16474,湖南省长沙市,,
16475,湖南省长沙市,,
16476,湖南省长沙市,,
16477,湖南省长沙市,,
16478,湖南省长沙市,,
16479,湖南省长沙市,,
16480,湖南省长沙市,,
16481,湖南省长沙市,,
16482,湖南省长沙市,,
16483,湖南省长沙市,,
16484,湖南省长沙市,,
16485,湖南省长沙市,,
16486,湖南省长沙市,,
16487,湖南省长沙市,,
16488,湖南省长沙市,,
16489,湖南省湘潭市,,
16490,湖南省湘潭市,,
16491,湖南省岳阳市,,
16492,湖南省长沙市,,
16493,湖南省常德市,,
16494,湖南省长沙市,,
16495,湖南省长沙市,,
16496,湖南省长沙市,,
16497,湖南省株洲市,,
16498,湖南省长沙市,,
16499,湖南省邵阳市,,
16500,湖南省长沙市,,
16501,湖南省益阳地区,,
16502,湖南省长沙市,,
16503,湖南省常德市,,
16504,湖南省岳阳市,,
16505,湖南省长沙市,,
16506,湖南省长沙市,,
16507,湖南省娄底地区,,
16508,湖南省零陵地区,,
16509,湖南省长沙市,,
16510,湖南省娄底地区,,
16511,湖南省长沙市,,
16512,湖南省长沙市,,
16513,湖南省长沙市,,
16514,湖南省岳阳市,,
16515,湖南省常德市,,
16516,湖南省邵阳市,,
16517,湖南省长沙市,,
16518,湖南省湘西土家族苗族自治州,,
16519,湖南省常德市,,
16520,湖南省衡阳市,,
16521,湖南省衡阳市,,
16522,湖南省长沙市,,
16523,湖南省益阳地区,,
16524,湖南省长沙市,,
16525,湖南省娄底地区,,
16526,江西省南昌市,,
16527,湖南省湘潭市,,
16528,湖南省长沙市,,
16529,湖南省娄底地区,,
16530,湖南省长沙市,,
16531,湖南省长沙市,,
16532,湖南省长沙市,,
16533,湖南省长沙市,,
16534,湖南省娄底地区,,
16535,湖南省邵阳市,,
16536,湖南省邵阳市,,
16537,北京市市辖区,,
16538,湖南省长沙市,,
16539,江西省宜春地区,,
16540,湖南省湘潭市,,
16541,湖南省湘潭市,,
16542,湖南省湘潭市,,
16543,湖南省湘潭市,,
16544,湖南省湘潭市,,
16545,湖南省湘潭市,,
16546,湖南省湘潭市,,
16547,湖南省湘潭市,,
16548,湖南省湘潭市,,
16549,湖南省湘潭市,,
16550,湖南省湘潭市,,
16551,湖南省湘潭市,,
16552,湖南省湘潭市,,
16553,湖南省湘潭市,,
16554,湖南省湘潭市,,
16555,湖南省湘潭市,,
16556,湖南省湘潭市,,
16557,湖南省湘潭市,,
16558,云南省红河哈尼族彝族自治州,,
16559,湖南省长沙市,,
16560,湖南省娄底地区,,
16561,湖南省邵阳市,,
16562,湖南省长沙市,,
16563,湖南省湘潭市,,
16564,湖南省娄底地区,,
16565,湖南省长沙市,,
16566,湖南省长沙市,,
16567,湖南省邵阳市,,
16568,湖南省湘西土家族苗族自治州,,
16569,湖南省长沙市,,
16570,湖南省株洲市,,
16571,湖南省长沙市,,
16572,湖南省长沙市,,
16573,湖南省邵阳市,,
16574,湖南省长沙市,,
16575,湖南省长沙市,,
16576,湖南省常德市,,
16577,湖南省湘潭市,,
16578,湖南省长沙市,,
16579,湖南省长沙市,,
16580,湖南省湘潭市,,
16581,湖南省常德市,,
16582,湖南省湘潭市,,
16583,湖南省长沙市,,
16584,湖南省湘潭市,,
16585,湖南省湘潭市,,
16586,湖南省长沙市,,
16587,湖南省长沙市,,
16588,湖南省长沙市,,
16589,广东省佛山市,,
16590,湖南省常德市,,
16591,广东省揭阳市,,
16592,湖南省长沙市,,
16593,湖南省株洲市,,
16594,湖南省长沙市,,
16595,湖南省湘潭市,,
16596,天津市市辖县,,
16597,福建省泉州市,,
16598,湖南省长沙市,,
16599,湖南省湘潭市,,
16600,湖南省湘潭市,,
16601,湖南省湘潭市,,
16602,湖南省湘潭市,,
16603,湖南省湘潭市,,
16604,湖南省湘潭市,,
16605,湖南省湘潭市,,
16606,湖南省郴州地区,,
16607,湖南省湘潭市,,
16608,湖南省湘潭市,,
16609,湖南省湘潭市,,
16610,湖南省湘潭市,,
16611,湖南省湘潭市,,
16612,江西省宜春地区,,
16613,江西省宜春地区,,
16614,江西省宜春地区,,
16615,江西省新余市,,
16616,江西省宜春地区,,
16617,江西省宜春地区,,
16618,江西省宜春地区,,
16619,江西省宜春地区,,
16620,江西省抚州地区,,
16621,湖南省长沙市,,
16622,湖南省邵阳市,,
16623,湖南省娄底地区,,
16624,湖北省荆门市,,
16625,湖南省娄底地区,,
16626,湖南省娄底地区,,
16627,湖南省娄底地区,,
16628,湖南省娄底地区,,
16629,湖南省湘潭市,,
16630,湖南省娄底地区,,
16631,湖南省零陵地区,,
16632,湖南省长沙市,,
16633,湖南省衡阳市,,
16634,湖南省长沙市,,
16635,浙江省金华市,,
16636,江西省九江市,,
16637,陕西省咸阳市,,
16638,湖南省郴州地区,,
16639,湖南省长沙市,,
16640,湖南省长沙市,,
16641,黑龙江双鸭山市,,
16642,湖南省常德市,,
16643,湖南省衡阳市,,
16644,湖南省衡阳市,,
16645,湖南省衡阳市,,
16646,湖南省衡阳市,,
16647,湖南省湘潭市,,
16648,湖南省湘潭市,,
16649,湖南省湘潭市,,
16650,湖南省湘潭市,,
16651,湖南省湘潭市,,
16652,湖南省湘潭市,,
16653,湖南省湘潭市,,
16654,湖南省湘潭市,,
16655,湖南省娄底地区,,
16656,湖南省娄底地区,,
16657,湖南省湘潭市,,
16658,湖南省湘潭市,,
16659,湖南省湘潭市,,
16660,湖南省湘潭市,,
16661,湖南省湘潭市,,
16662,湖南省湘潭市,,
16663,湖南省湘潭市,,
16664,湖南省湘潭市,,
16665,湖南省湘潭市,,
16666,湖南省衡阳市,,
16667,湖南省长沙市,,
16668,湖南省湘潭市,,
16669,湖南省湘潭市,,
16670,湖南省湘潭市,,
16671,湖南省湘潭市,,
16672,湖南省湘潭市,,
16673,湖南省湘潭市,,
16674,湖南省湘潭市,,
16675,湖南省湘潭市,,
16676,湖南省湘潭市,,
16677,湖南省湘潭市,,
16678,湖南省长沙市,,
16679,湖南省长沙市,,
16680,湖南省长沙市,,
16681,湖南省长沙市,,
16682,湖南省长沙市,,
16683,湖南省长沙市,,
16684,湖南省衡阳市,,
16685,湖南省湘潭市,,
16686,湖南省湘潭市,,
16687,湖南省湘潭市,,
16688,湖南省衡阳市,,
16689,湖南省长沙市,,
16690,湖南省长沙市,,
16691,湖南省长沙市,,
16692,湖南省湘潭市,,
16693,湖南省长沙市,,
16694,湖南省长沙市,,
16695,湖南省长沙市,,
16696,湖南省长沙市,,
16697,湖南省长沙市,,
16698,湖南省长沙市,,
16699,湖南省湘潭市,,
16700,湖南省岳阳市,,
16701,湖南省长沙市,,
16702,湖南省长沙市,,
16703,湖南省长沙市,,
16704,湖南省长沙市,,
16705,湖南省长沙市,,
16706,湖南省长沙市,,
16707,湖南省长沙市,,
16708,湖南省长沙市,,
16709,湖南省长沙市,,
16710,湖南省衡阳市,,
16711,湖南省衡阳市,,
16712,湖南省衡阳市,,
16713,湖南省衡阳市,,
16714,湖南省衡阳市,,
16715,湖南省衡阳市,,
